"date","close","volume","open","high","low"
"2016/06/07","0.3350","790.0000","0.3312","0.3350","0.3312"
"2016/06/06","0.3125","208.0000","0.3125","0.3125","0.3125"
"2016/06/03","0.3125","0.0000","0.3125","0.3125","0.3125"
"2016/06/02","0.3125","5930.0000","0.3125","0.3125","0.3078"
"2016/06/01","0.3225","950.0000","0.3250","0.3250","0.3225"
"2016/05/31","0.3390","9562.0000","0.3380","0.3390","0.3350"
"2016/05/27","0.3040","5499.0000","0.3350","0.3350","0.3040"
"2016/05/26","0.3400","3753.0000","0.3385","0.3400","0.3385"
"2016/05/25","0.3530","0.0000","0.3530","0.3530","0.3530"
"2016/05/24","0.3530","21300.0000","0.3575","0.3575","0.3530"
"2016/05/23","0.3770","20304.0000","0.3625","0.3770","0.3625"
"2016/05/20","0.3507","302594.0000","0.3375","0.3540","0.3375"
"2016/05/19","0.3366","56088.0000","0.3350","0.3400","0.3300"
"2016/05/18","0.3350","6000.0000","0.3300","0.3350","0.3150"
"2016/05/17","0.3450","2000.0000","0.3450","0.3450","0.3450"
"2016/05/16","0.3360","3000.0000","0.3360","0.3360","0.3360"
"2016/05/13","0.3400","0.0000","0.3400","0.3400","0.3400"
"2016/05/12","0.3400","0.0000","0.3400","0.3400","0.3400"
"2016/05/11","0.3400","19283.0000","0.3525","0.3525","0.3400"
"2016/05/10","0.3660","16208.0000","0.3550","0.3675","0.3540"
"2016/05/09","0.3197","15833.0000","0.3197","0.3197","0.3197"
"2016/05/06","0.3320","5200.0000","0.3349","0.3349","0.3310"
"2016/05/05","0.3481","8327.0000","0.3250","0.3481","0.3250"
"2016/05/04","0.3098","2700.0000","0.3100","0.3100","0.2987"
"2016/05/03","0.3144","750.0000","0.3144","0.3144","0.3144"
"2016/05/02","0.3025","0.0000","0.3025","0.3025","0.3025"
"2016/04/29","0.3025","2500.0000","0.3025","0.3025","0.3025"
"2016/04/28","0.2875","22262.0000","0.2998","0.3000","0.2875"
"2016/04/27","0.3200","45152.0000","0.3235","0.3235","0.3200"
"2016/04/26","0.3250","1720.0000","0.3250","0.3250","0.3250"
"2016/04/25","0.3235","1500.0000","0.3235","0.3235","0.3235"
"2016/04/22","0.3235","237001.0000","0.3300","0.3350","0.3235"
"2016/04/21","0.3075","7768.0000","0.3034","0.3091","0.3034"
"2016/04/20","0.3000","3666.0000","0.3000","0.3000","0.2884"
"2016/04/19","0.2900","0.0000","0.2900","0.2900","0.2900"
"2016/04/18","0.2900","7000.0000","0.2900","0.2900","0.2900"
"2016/04/15","0.2762","25446.0000","0.2900","0.2912","0.2762"
"2016/04/14","0.2490","9966.0000","0.2340","0.2490","0.2340"
"2016/04/13","0.2457","3000.0000","0.2457","0.2457","0.2457"
"2016/04/12","0.2450","7998.0000","0.2587","0.2587","0.2450"
"2016/04/11","0.2619","3700.0000","0.2600","0.2619","0.2600"
"2016/04/08","0.2689","0.0000","0.2689","0.2689","0.2689"
"2016/04/07","0.2689","0.0000","0.2689","0.2689","0.2689"
"2016/04/06","0.2689","0.0000","0.2689","0.2689","0.2689"
"2016/04/05","0.2689","6000.0000","0.2501","0.2689","0.2501"
"2016/04/04","0.2690","7198.0000","0.2552","0.2760","0.2552"
"2016/04/01","0.2600","10366.0000","0.2790","0.2800","0.2600"
