"date","close","volume","open","high","low"
"2016/11/02","0.2080","1230125.0000","0.2028","0.2118","0.2000"
"2016/11/01","0.2111","2151305.0000","0.2013","0.2189","0.2013"
"2016/10/31","0.2057","447606.0000","0.2052","0.2080","0.2005"
"2016/10/28","0.2020","1569187.0000","0.2050","0.2100","0.2010"
"2016/10/27","0.2055","1056936.0000","0.2092","0.2120","0.2050"
"2016/10/26","0.2080","370461.0000","0.2092","0.2110","0.2065"
"2016/10/25","0.2085","485725.0000","0.2100","0.2120","0.2052"
"2016/10/24","0.2110","850577.0000","0.2100","0.2140","0.2080"
"2016/10/21","0.2111","763867.0000","0.2150","0.2150","0.2080"
"2016/10/20","0.2120","2203395.0000","0.2080","0.2180","0.2080"
"2016/10/19","0.2090","488328.0000","0.2090","0.2100","0.2055"
"2016/10/18","0.2095","604861.0000","0.2085","0.2100","0.2070"
"2016/10/17","0.2080","919935.0000","0.2120","0.2170","0.2050"
"2016/10/14","0.2120","735662.0000","0.2052","0.2175","0.2051"
"2016/10/13","0.2100","1006977.0000","0.2100","0.2157","0.2050"
"2016/10/12","0.2130","409064.0000","0.2157","0.2157","0.2100"
"2016/10/11","0.2130","721500.0000","0.2150","0.2175","0.2100"
"2016/10/10","0.2135","616241.0000","0.2090","0.2200","0.2080"
"2016/10/07","0.2100","744877.0000","0.2087","0.2120","0.2050"
"2016/10/06","0.2095","572581.0000","0.2080","0.2095","0.2050"
"2016/10/05","0.2070","599527.0000","0.2110","0.2150","0.2030"
"2016/10/04","0.2051","2612401.0000","0.2052","0.2150","0.2030"
"2016/10/03","0.2055","373184.0000","0.2122","0.2143","0.2055"
"2016/09/30","0.2050","1248297.0000","0.2030","0.2120","0.2000"
"2016/09/29","0.2020","3526674.0000","0.2090","0.2150","0.2000"
"2016/09/28","0.2139","491343.0000","0.2049","0.2149","0.2000"
"2016/09/27","0.2145","551371.0000","0.2020","0.2150","0.2020"
"2016/09/26","0.2170","582626.0000","0.2230","0.2230","0.2102"
"2016/09/23","0.2270","1682073.0000","0.2220","0.2330","0.2190"
"2016/09/22","0.2320","1038524.0000","0.2280","0.2342","0.2270"
"2016/09/21","0.2260","608479.0000","0.2220","0.2275","0.2200"
"2016/09/20","0.2200","305228.0000","0.2168","0.2250","0.2168"
"2016/09/19","0.2160","429752.0000","0.2160","0.2220","0.2130"
"2016/09/16","0.2150","375359.0000","0.2101","0.2160","0.2101"
"2016/09/15","0.2101","1493248.0000","0.2150","0.2169","0.2080"
"2016/09/14","0.2150","3264223.0000","0.2050","0.2200","0.2049"
"2016/09/13","0.2210","1159193.0000","0.2246","0.2260","0.2200"
"2016/09/12","0.2254","2127889.0000","0.2105","0.2273","0.2100"
"2016/09/09","0.2297","2034176.0000","0.2310","0.2375","0.2280"
"2016/09/08","0.2385","1097162.0000","0.2357","0.2395","0.2280"
"2016/09/07","0.2361","775843.0000","0.2285","0.2365","0.2230"
"2016/09/06","0.2330","924394.0000","0.2313","0.2370","0.2299"
"2016/09/02","0.2355","657451.0000","0.2346","0.2400","0.2300"
"2016/09/01","0.2380","811790.0000","0.2350","0.2397","0.2330"
"2016/08/31","0.2350","1337806.0000","0.2415","0.2415","0.2314"
"2016/08/30","0.2174","246189.0000","0.2150","0.2200","0.2150"
"2016/08/29","0.2183","773984.0000","0.2195","0.2200","0.2170"
"2016/08/26","0.2195","210045.0000","0.2230","0.2230","0.2170"
"2016/08/25","0.2205","311496.0000","0.2190","0.2240","0.2140"
"2016/08/24","0.2195","399952.0000","0.2206","0.2250","0.2160"
"2016/08/23","0.2230","703045.0000","0.2160","0.2230","0.2150"
"2016/08/22","0.2200","413879.0000","0.2094","0.2200","0.2094"
"2016/08/19","0.2140","716058.0000","0.2170","0.2170","0.2080"
"2016/08/18","0.2170","467007.0000","0.2147","0.2200","0.2120"
"2016/08/17","0.2138","224872.0000","0.2105","0.2150","0.2070"
"2016/08/16","0.2104","264625.0000","0.2105","0.2180","0.2104"
"2016/08/15","0.2140","370370.0000","0.2105","0.2190","0.2105"
"2016/08/12","0.2130","756788.0000","0.2125","0.2170","0.2080"
"2016/08/11","0.2155","701743.0000","0.2104","0.2200","0.2060"
"2016/08/10","0.2175","908783.0000","0.2190","0.2200","0.2155"
"2016/08/09","0.2080","430965.0000","0.2060","0.2120","0.2060"
"2016/08/08","0.2070","399297.0000","0.2070","0.2119","0.2060"
"2016/08/05","0.2115","605631.0000","0.2080","0.2115","0.2026"
"2016/08/04","0.2070","1075721.0000","0.2070","0.2100","0.2050"
"2016/08/03","0.2050","1774246.0000","0.2000","0.2060","0.2000"
"2016/08/02","0.2010","5451829.0000","0.1980","0.2100","0.1980"
"2016/08/01","0.2205","553057.0000","0.2210","0.2260","0.2140"
"2016/07/29","0.2225","2569131.0000","0.2246","0.2270","0.2200"
"2016/07/28","0.2060","3385846.0000","0.2100","0.2200","0.2000"
"2016/07/27","0.2167","676166.0000","0.2120","0.2176","0.2110"
"2016/07/26","0.2155","966887.0000","0.2145","0.2175","0.2135"
"2016/07/25","0.2173","1487147.0000","0.2140","0.2190","0.2140"
"2016/07/22","0.2275","331559.0000","0.2255","0.2275","0.2250"
"2016/07/21","0.2280","662092.0000","0.2245","0.2280","0.2240"
"2016/07/20","0.2299","663533.0000","0.2323","0.2323","0.2220"
"2016/07/19","0.2235","403411.0000","0.2225","0.2240","0.2120"
"2016/07/18","0.2230","1990583.0000","0.2300","0.2300","0.2180"
"2016/07/15","0.2320","956510.0000","0.2349","0.2360","0.2294"
"2016/07/14","0.2350","1030066.0000","0.2330","0.2370","0.2270"
"2016/07/13","0.2240","1150511.0000","0.2170","0.2300","0.2160"
"2016/07/12","0.2181","987114.0000","0.2210","0.2222","0.2180"
"2016/07/11","0.2210","913487.0000","0.2155","0.2224","0.2155"
"2016/07/08","0.2180","948476.0000","0.2155","0.2200","0.2120"
"2016/07/07","0.2107","1030144.0000","0.2055","0.2165","0.2055"
"2016/07/06","0.2165","2991304.0000","0.2010","0.2215","0.1980"
"2016/07/05","0.2055","3248433.0000","0.2100","0.2170","0.2030"
"2016/07/01","0.2275","1254704.0000","0.2260","0.2275","0.2150"
"2016/06/30","0.2294","1619850.0000","0.2265","0.2315","0.2200"
"2016/06/29","0.2315","2626900.0000","0.2315","0.2345","0.2280"
"2016/06/28","0.2280","4604893.0000","0.2382","0.2385","0.2200"
"2016/06/27","0.2220","7672532.0000","0.2200","0.2240","0.2050"
"2016/06/24","0.2330","17506300.0000","0.2300","0.2549","0.2171"
"2016/06/23","0.3255","1668409.0000","0.3250","0.3275","0.3100"
"2016/06/22","0.3040","997206.0000","0.2900","0.3109","0.2900"
"2016/06/21","0.2970","2122193.0000","0.2945","0.3099","0.2922"
"2016/06/20","0.3045","2444108.0000","0.2950","0.3175","0.2900"
"2016/06/17","0.2810","1627154.0000","0.2710","0.2820","0.2620"
"2016/06/16","0.2500","5164632.0000","0.2268","0.2520","0.2235"
"2016/06/15","0.2579","1744731.0000","0.2630","0.2699","0.2545"
"2016/06/14","0.2698","1446921.0000","0.2550","0.2698","0.2510"
"2016/06/13","0.2565","2578593.0000","0.2590","0.2703","0.2466"
"2016/06/10","0.2740","6440703.0000","0.2945","0.2977","0.2700"
"2016/06/09","0.3120","1415007.0000","0.3237","0.3300","0.3100"
"2016/06/08","0.3125","711071.0000","0.3100","0.3190","0.3100"
"2016/06/07","0.3220","2729981.0000","0.3290","0.3300","0.3200"
"2016/06/06","0.3130","2275490.0000","0.3271","0.3275","0.3100"
"2016/06/03","0.3275","1246201.0000","0.3240","0.3279","0.3179"
"2016/06/02","0.3100","1534308.0000","0.3190","0.3190","0.3050"
"2016/06/01","0.3200","2313236.0000","0.3250","0.3270","0.3112"
"2016/05/31","0.3240","2337824.0000","0.3370","0.3400","0.3210"
"2016/05/27","0.3310","2831545.0000","0.3440","0.3440","0.3250"
"2016/05/26","0.3465","615430.0000","0.3393","0.3465","0.3358"
"2016/05/25","0.3400","2336556.0000","0.3395","0.3450","0.3300"
"2016/05/24","0.3506","4328640.0000","0.3476","0.3506","0.3400"
"2016/05/23","0.3550","4530019.0000","0.3588","0.3650","0.3520"
"2016/05/20","0.3423","980258.0000","0.3433","0.3490","0.3400"
"2016/05/19","0.3350","685396.0000","0.3400","0.3480","0.3305"
"2016/05/18","0.3400","1092194.0000","0.3490","0.3520","0.3340"
"2016/05/17","0.3450","986092.0000","0.3400","0.3500","0.3360"
"2016/05/16","0.3395","915932.0000","0.3385","0.3400","0.3340"
"2016/05/13","0.3400","3049615.0000","0.3480","0.3490","0.3340"
"2016/05/12","0.3510","1229216.0000","0.3450","0.3540","0.3430"
"2016/05/11","0.3520","1565629.0000","0.3475","0.3550","0.3425"
"2016/05/10","0.3600","5732661.0000","0.3450","0.3698","0.3437"
"2016/05/09","0.3381","3924225.0000","0.3405","0.3490","0.3320"
"2016/05/06","0.3420","2045355.0000","0.3360","0.3450","0.3280"
"2016/05/05","0.3390","1849602.0000","0.3230","0.3471","0.3190"
"2016/05/04","0.3100","2979777.0000","0.3150","0.3290","0.3080"
"2016/05/03","0.3110","2450982.0000","0.3159","0.3160","0.3060"
"2016/05/02","0.3199","1371881.0000","0.3150","0.3275","0.3110"
"2016/04/29","0.3200","1599388.0000","0.3098","0.3330","0.3075"
"2016/04/28","0.3100","1417828.0000","0.3050","0.3150","0.3010"
"2016/04/27","0.3070","2288672.0000","0.3000","0.3150","0.3000"
"2016/04/26","0.3312","1679993.0000","0.3350","0.3400","0.3300"
"2016/04/25","0.3350","1204012.0000","0.3300","0.3410","0.3300"
"2016/04/22","0.3410","4016282.0000","0.3230","0.3417","0.3160"
"2016/04/21","0.3210","4364599.0000","0.3120","0.3230","0.3030"
"2016/04/20","0.2915","1522059.0000","0.2888","0.2980","0.2875"
"2016/04/19","0.2880","2107054.0000","0.2953","0.3050","0.2810"
"2016/04/18","0.2875","1498362.0000","0.2865","0.2887","0.2729"
"2016/04/15","0.2805","2797736.0000","0.2750","0.2900","0.2750"
"2016/04/14","0.2520","987906.0000","0.2600","0.2600","0.2450"
"2016/04/13","0.2480","2456784.0000","0.2500","0.2600","0.2450"
"2016/04/12","0.2610","1285129.0000","0.2685","0.2698","0.2601"
"2016/04/11","0.2710","1276583.0000","0.2696","0.2740","0.2671"
"2016/04/08","0.2720","1700176.0000","0.2790","0.2799","0.2651"
"2016/04/07","0.2590","3121958.0000","0.2601","0.2667","0.2560"
"2016/04/06","0.2630","3601571.0000","0.2790","0.2800","0.2600"
"2016/04/05","0.2710","1853657.0000","0.2780","0.2800","0.2700"
"2016/04/04","0.2810","1998235.0000","0.2860","0.2900","0.2760"
"2016/04/01","0.3080","3648047.0000","0.2900","0.3090","0.2801"
